Sentence,Emitens,Tweet Date,Sentiment
"Alastair McLeod, Direktur PT Bayan Resources Tbk (BYAN), menjual 300.000 saham BYAN dengan harga Rp20.000 per saham pada 19 Januari 2023. Setelah transaksi tersebut, Alastair McLeod memiliki 5.000.000 (0,015%) saham BYAN. [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN', 'BYAN', 'BYAN')",06/02/2023,Negative
"Harga batu bara sejak awal tahun sudah turun sekitar -40%. Harga anjlok seiring musim dingin yg lbh hangat, sekaligus dampak turunnya harga gas di Eropa. Hal ini menyebabkan demand berkurang Harga saham batu bara juga ikut melorot $HRUM $PTBA $ITMG $BYAN $INDY $ADRO [URL]","('HRUM', 'PTBA', 'ITMG', 'BYAN', 'INDY', 'ADRO')",06/02/2023,Negative
Harga acuan batubara di Newcastle sudah turun 41% year to date sejak akhir 2022 lalu dari $404/ton menjadi $236/ton. Harga saham-saham batubara di periode yang sama: ADRO -28% PTBA -10% INDY -17% HRUM +2% BYAN -10% ITMG -12%. [URL],"('ADRO', 'PTBA', 'INDY', 'HRUM', 'BYAN', 'ITMG')",05/02/2023,Negative
"Untuk Saham Top Gainer &amp Top Loser hari ini: Top Gainer STTP, Rp. 7,300 (+375) MAPA, Rp. 4,140 (+260) BBCA, Rp. 8,700 (+250) Top Loser GGRM, Rp. 23,850 (-1,450) BYAN, Rp. 19,000 (-900) ITMG, Rp. 34,275 (-825) [URL]","('STTP', 'MAPA', 'BBCA', 'GGRM', 'BYAN', 'ITMG')",03/02/2023,Neutral
[USERNAME] [USERNAME] Tapi byan abis stok split malah naik,(),01/02/2023,Positive
"Orang Terkaya RI Borong Lagi Saham BYAN Rp29,8 Miliar [HASHTAG] [HASHTAG] .[URL]","('BYAN',)",31/01/2023,Positive
"Pantang Mundur, Bos Bayan Resources Kembali Serok 1,46 Juta Saham BYAN Rp20.381 per Lembar [URL]","('BYAN',)",31/01/2023,Positive
"Orang kaya mah bebas. Low Tuck Kwong kembali borong saham di BYAN, perusahaannya sendiri. [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN',)",30/01/2023,Positive
"Tambah Koleksi, Dewan Direksi Bayan Resources Angkut 124.300 Saham BYAN Seharga Rp2,48 Miliar [URL]","('BYAN',)",30/01/2023,Positive
"Berdasarkan BEI hingga Selasa (10/1/2023), duo saham produsen batu bara kakap Adaro Energy &amp PT Bayan Resources Tbk. (BYAN) masuk ke dlm daftar laggard IHSG ytd 2023. Emiten batu bara Grup Bakrie &amp Salim, PT Bumi Resources Tbk. (BUMI),juga berbalik menjadi penekan indeks komposit","('BYAN', 'BUMI')",29/01/2023,Neutral
"Russell John Neil, Direktur PT Bayan Resources Tbk (BYAN), menjual 1.163.300 saham BYAN dengan harga Rp20.000 per saham pada 5 Januari 2023. Setelah transaksi tersebut, Russell John Neil memiliki 5.000.000 (0,01%) saham BYAN. [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN', 'BYAN', 'BYAN')",28/01/2023,Negative
"Mumpung Punya Cuan Banyak, Bapak dan Anak Orang Terkaya RI Borong Saham BYAN Rp53 Miliar [URL]","('BYAN',)",26/01/2023,Positive
"Untuk Saham Top Gainer &amp Loser: Top Gainer GGRM, Rp. 22,275 (+2,225) BBNI, Rp. 9,475 (+400) BBCA, Rp. 8,475 (+275) Top Loser ITMG, Rp. 35,125 (-1,400) BYAN, Rp. 19,975 (-925) UNTR, Rp. 25,250 (-800)","('GGRM', 'BBNI', 'BBCA', 'ITMG', 'BYAN', 'UNTR')",26/01/2023,Neutral
"Low Tuck Kwong Kembali Borong Saham BYAN, Kali Ini Capai Rp 47,52 Miliar [URL]","('BYAN',)",26/01/2023,Positive
"Orang terkaya di Indonesia, Low Tuck Kwong, borong saham perusahaan yang ia dirikan, PT Bayan Resources Tbk (BYAN), sebesar Rp47,51 miliar. [URL]","('BYAN',)",26/01/2023,Positive
"[USERNAME] Lawak bgt, stocksplit kok bad news, liat noh $BYAN","('BYAN',)",26/01/2023,Positive
Anak Orang Terkaya RI Low Tuck Kwong Jajan Saham BYAN Rp 6 M [URL],"('BYAN',)",26/01/2023,Positive
"Low Yi Ngo, Direktur PT Bayan Resources Tbk (BYAN), membeli 1.163.300 saham BYAN dengan harga Rp20.000 per saham pada 5 Januari 2023. Setelah transaksi tersebut, Low Yi Ngo memiliki 61.264.300 (0,18%) saham BYAN. [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN', 'BYAN', 'BYAN')",26/01/2023,Positive
Putra Mahkota Bayan Resources (BYAN) Borong Saham Perusahaan [URL],"('BYAN',)",26/01/2023,Positive
"Total market capitalization (jml saham beredar x harga saham pd akhir thn 2022) dr 10 saham ini sdh mewakili 44,64% dari keseluruhan saham yg ada di IDX. Artinya, sdh hmpr 1/2 market capitalization dipegang olh mrk bersepuluh (BBCA, BBRI, BYAN ÅEÄ¶ ADRO) [URL]","('BBCA', 'BBRI', 'BYAN', 'ADRO')",25/01/2023,Neutral
[USERNAME] Wey jangan begitulah. Walaupun manuk akal. Jangan jangan BYAN? ÅEÅEÅEÅE,"('BYAN',)",25/01/2023,Negative
"Untuk Saham Top Gainer &amp Loser: Top Gainer RDTX, Rp. 13,775 (+1,775) GGRM, Rp. 18,800 (+1,675) TCID, Rp. 7,200 (+475) Top Loser ITMG, Rp. 37,500 (-825) BYAN, Rp. 20,975 (-700) UNTR, Rp. 26,125 (-650)","('RDTX', 'GGRM', 'TCID', 'ITMG', 'BYAN', 'UNTR')",24/01/2023,Neutral
[USERNAME] Hah byan? Kemaren abis bagiin dividen malah terbang,(),20/01/2023,Positive
[USERNAME] Bagi gan buat 1 lot byan,(),20/01/2023,Positive
[USERNAME] Tidak berlaku untuk BYAN ÅEÅEÅEÅE,"('BYAN',)",20/01/2023,Positive
"Selain sebagai owner dan pemegang saham mayoritas di PT Bayan Resources Tbk (BYAN), ternyata Low Tuck Kwong juga memiliki sejumlah saham di beberapa emiten yang bergerak di bidang jasa pertambangan dan industri kabel. [URL]","('BYAN',)",20/01/2023,Neutral
"[USERNAME] Byan udh keluar, tunggu turun ntar ikut lagi",(),20/01/2023,Positive
"Cuan Gak Abis-Abis, Bos Bayan Resources Borong Saham BYAN Hingga Rp19,7 Miliar [URL]","('BYAN',)",17/01/2023,Positive
"Makin Rajin, Bos Bayan Resources Borong 974.300 Saham BYAN Rp20.306 per Lembar [URL]","('BYAN',)",17/01/2023,Positive
"Berharta Ratusan Triliun, Low Tuck Kwong Serok Lagi Saham BYAN Rp19,78 Miliar [HASHTAG] [HASHTAG] .[URL]","('BYAN',)",16/01/2023,Positive
Low Tuck Kwong Borong Saham BYAN 974.300 Lembar [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] . [URL],"('BYAN',)",16/01/2023,Positive
"Alastair McLeod, Direktur PT Bayan Resources Tbk (BYAN), menjual 414.200 saham BYAN dengan harga rata-rata Rp21.613,61 per saham pada 29 Desember 2022 &amp 2 - 3 Januari 2023. Setelah transaksi tersebut, Alastair McLeod memiliki 5.300.000 (0,0159%) saham BYAN. [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN', 'BYAN', 'BYAN')",16/01/2023,Negative
"Low Tuck Kwong Serok Lagi Saham BYAN Senilai Rp19,7 Miliar, Wah! [URL]","('BYAN',)",16/01/2023,Positive
"Dua Direksi Bayan Resources (BYAN) Kompak Jual Saham, Ada Apa? [URL]","('BYAN',)",16/01/2023,Negative
"Sebanyak 1,24 juta unit saham PT Bayan Resources Tbk (BYAN) dilego oleh dua petinggi alias bos perseroan. Nilai saham yang dilepas mencapai Rp24,98 miliar. Hal itu dilakukan setelah divestasi dengan harga pelaksanaan Rp20 ribu hingga 20.952 per unitÅEÄ¶ [URL]","('BYAN',)",15/01/2023,Negative
Bos Bayan (BYAN) Cuan Miliaran dari Penjualan Saham [URL],"('BYAN',)",15/01/2023,Neutral
"Alastair McLeod, Direktur PT Bayan Resources Tbk (BYAN), menjual 1.385.800 saham BYAN dengan harga rata-rata Rp19.933 per saham pada 22 - 28 Desember 2022. Setelah transaksi tersebut, Alastair McLeod memiliki 5.714.200 (0,0171%) saham BYAN. [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN', 'BYAN', 'BYAN')",14/01/2023,Negative
"Dua Bos Bayan Resources Jual Saham BYAN, Ada Apa? [URL]","('BYAN',)",14/01/2023,Negative
"Russell John Neil, Direktur PT Bayan Resources Tbk (BYAN), menjual 836.700 saham BYAN dengan harga Rp20.406,75 per saham pada 23, 27 &amp 28 Desember 2022. Setelah transaksi tersebut, Russell John Neil memiliki 6.163.300 (0,0185%) saham BYAN. [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN', 'BYAN', 'BYAN')",12/01/2023,Negative
byan bukannya punya mantan terindah namanya cleora gak sih? mau saham teslaÅEÅE•∫,(),12/01/2023,Positive
[USERNAME] BYAN lagi mau ÅEÅEÅEÄ,"('BYAN',)",11/01/2023,Positive
[USERNAME] saham porsi masyarakatnya kecil nder.. relatif stabil.. sidewaysnya bisa panjang tapi bisa naik tinggi gak terkira kayak BYAN tahun lalu gampang dinaikin dato harganya..,"('BYAN',)",11/01/2023,Negative
"Halo, sobat investasi! ÅEÅE® Kali ini kita akan sedikit mengenal dan menganalisis mengenai perusahaan yang bergerak di sektor pertambangan yaitu PT. Bayan Resources Tbk dengan kode saham BYAN ÅEÅEÅEÅE Yuk baca pembahasan dibawah ini! ÅEÅEÅEÅEÅEÅEÅEª [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN',)",10/01/2023,Neutral
"Deretan 8 Saham Top Gainers IHSG 2022, ADMR dan BYAN Memimpin [URL] [URL]","('ADMR', 'BYAN')",10/01/2023,Positive
[USERNAME] Mahalan byan kan,(),10/01/2023,Negative
"Low Tuck Kwong Belanja Saham BYAN Rp36,27 Miliar [URL]","('BYAN',)",09/01/2023,Positive
"Low Tuck Kwong belanja saham BYAN Rp36,27 miliar [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN',)",09/01/2023,Positive
"Orang Terkaya RI Low Tuck Kwong Borong Saham BYAN Rp36,27 Miliar [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] . [URL]","('BYAN',)",09/01/2023,Positive
"Bos Bayan Resources Low Tuck Kwong kembali Borong Saham BYAN, Rogoh Kocek Rp36,25 Miliar [URL]","('BYAN',)",09/01/2023,Positive
"Bos Bayan Resources (BYAN) Jual Saham, Segini Nilainya [URL]","('BYAN',)",09/01/2023,Negative
Yg gue pikirin sejak BYAN dibahas mulu di akun2 saham ÅEÅEÅEÅE,"('BYAN',)",08/01/2023,Neutral
CARA BACA MATRIX .... Contoh: BYAN ... - Masuk saham EMAS - Energi = 30 ... sangat tinggi - Score Long term = 21 super - Score medium term = 33 super - Ema20 = 20%/bln sangat tinggi - Ema5-20 = -55%/bln - Ema5 = -35%/bln - Naik dlm 3 mg = +42% ... super mantap,"('BACA', 'BYAN', 'EMAS')",06/01/2023,Neutral
ENERGY SECTOR HIT BY PROFIT TAKING ÅE§µÅE∏ÅE Mayoritas saham komoditas energi coal mengalami selloff dari aksi profit dari sejumlah isu negatif dari dalam &amp luar negeri. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],(),05/01/2023,Negative
[USERNAME] Makanya taruh di BYAN. Tahun depan cuan lebar,"('BYAN',)",05/01/2023,Positive
"Top 8 Saham Pendongkrak IHSG Sepanjang 2022, BYAN Teratas [URL] [URL]","('BYAN',)",05/01/2023,Positive
"saham BigCap yang bikin berat ada beberapa nih [HASHTAG] dari sumber RTI : BBRI : -3,98% BYAN : -4,97% ASII : -4,85% BBCA : -1,50% TLKM : -2,36% Ramalan IMF terkait ekonomi global di tahun 2023 bikin gempar banyak orang di global dan dalam negeri. [HASHTAG] [HASHTAG] [HASHTAG]","('BBRI', 'BYAN', 'ASII', 'BBCA', 'TLKM')",05/01/2023,Negative
"IHSG Dibuka Melemah, Saham Big Caps ADRO, BBRI, hingga BYAN Ikut Turun [URL]","('ADRO', 'BBRI', 'BYAN')",05/01/2023,Negative
"Orang Terkaya RI Low Tuck Kwong Borong Saham BYAN Rp26,7 Miliar [URL]","('BYAN',)",04/01/2023,Positive
Orang Terkaya RI Borong Lagi Saham Bayan Resources (BYAN) Rp 26 Miliar [URL],"('BYAN',)",04/01/2023,Positive
"Jala 1,28 Juta Saham BYAN, Bos Bayan Resources Kembali Raup Cuan [URL]","('BYAN',)",04/01/2023,Positive
"Masih Jadi Orang Terkaya No 1, Low Tuck Kwong Terus Borong Saham Bayan Resources (BYAN) [URL]","('BYAN',)",03/01/2023,Positive
"Masih Jadi Orang Terkaya No 1, Low Tuck Kwong Terus Borong Saham Bayan Resources (BYAN) [URL]","('BYAN',)",03/01/2023,Positive
"[USERNAME] Pak, kekayaan LTK naik kan karena apresiasi pasar terhadap harga saham BYAN (Bayan Resources Tbk)? Kenapa dikaitkan dengan pasal 33 saat ini? Ini kan momentum harga batubara yang lagi tinggi saja, bukan hanya BYAN yg untung, PTBA yang BUMN juga untung besar saat ini.","('BYAN', 'BYAN', 'PTBA')",02/01/2023,Neutral
"[HASHTAG] [HASHTAG] ditutup gagal pada level 7K walau tadinya ada peluang dengan tidak volatile saham [HASHTAG], setelah 2 hari dioprek oleh bandar2 scalper. Tapi yg tak terduga adalah closing arb dari [HASHTAG] 91 -6.19%. value market masih senyap dgn nilai 9.5T ( below avg 14T) [URL]",(),01/01/2023,Negative
"Nama saham BYAN semakin banyak menghiasi media massa Indonesia selama sepekan terakhir. Betapa tidak, salah satu saham batu bara unggulan ini membukukan kenaikan fantastis hingga nyaris 600% dalam setahun terakhir! [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN',)",01/01/2023,Positive
[USERNAME] Kan gara2 stocksplit dan harga saham BYAN / lembarnya digoreng keatas pak buat nahan ihsg gr2 GOTO. -_- Pertambahan kekayaan nilai semu,"('BYAN', 'GOTO')",01/01/2023,Negative
"[USERNAME] Jgn menyesatkan, bertambahnya kekayaan LTK karena naiknya harga saham $BYAN, nanti kalo hrg sahamnya terkoreksi otomatis kekayaannya juga turun. Kebalikan dng $goto yg hrgnya turun jadi investornya turun kekayaannya. Biasa aja dlm dunia pasar modal.","('BYAN',)",01/01/2023,Neutral
"Saham Adaro Minerals (ADMR) Juara 2022, Bayan (BYAN) Bikin Kejutan [URL]","('ADMR', 'BYAN')",31/12/2022,Positive
[USERNAME] Itu karena harga saham Pak. [USERNAME] [USERNAME] masih memakai marketcap untuk menghitung kekayaan saham emiten $BYAN yang dimilikinya. Alhasil jumlah tersebut adalah gelembung. Harga asli ya sesuai Book Value x jumlah saham yang dimiliki beliau.,"('BYAN',)",31/12/2022,Neutral
"Kinerja pasar saham dunia sepanjang 2022 IHSG +4,09% Sebenarnya kinerjanya cukup baik, termasuk sebagian kecil dari indeks yang positif, di saat sebagian besar indeks lain negatif Cuma menurut saya pergerakannya lebih banyak didikte segelintir saham spt $GOTO $ARTO $BYAN [URL]","('GOTO', 'ARTO', 'BYAN')",31/12/2022,Positive
"[USERNAME] Kekayaan naik drastis itu karena harga saham BYAN naik gila-gilaan, bukan jadi babi ngepet. ÅEÅEÅEÅE","('BYAN',)",31/12/2022,Positive
"Selain Low Tuck Kwong, Bos-bos Bayan Resources (BYAN) Lainnya Ikutan Transaksi Saham Perseroan [URL]","('BYAN',)",29/12/2022,Positive
"ada juga kabar bagi-bagi dividen tunai interim dari emiten nih. simak ya [HASHTAG] BYAN : Rp. 468,75/lembar saham ADRO : Rp. 249/lembar saham dan masih ada banyak lainnya yang masih bisa [HASHTAG] liat nih Dividen ini bisa menggeser list orang terkaya No 1 di Indonesia lohh..","('BYAN', 'ADRO')",29/12/2022,Positive
"Saham Bayan (BYAN) Kembali Dijual Direksi, Harganya Merosot Lagi [URL]","('BYAN',)",29/12/2022,Negative
"Aji Mumpung Jual saat Harga Saham BYAN Melambung, Bos Bayan Resources Kantongi Cuan Menggunung! [URL]","('BYAN',)",29/12/2022,Negative
2023 semoga kesampean saham BYAN 50 Lot ÅEÅEÅEÅE [URL],"('BYAN',)",29/12/2022,Positive
"Selain Low Tuck Kwong, Bos-bos Bayan Resources (BYAN) Lainnya Ikutan Transaksi Saham Perseroan [URL]","('BYAN',)",29/12/2022,Positive
"Sempat Anjlok di Awal Sesi, Saham Bayan (BYAN) Kembali Ngegas [URL]","('BYAN',)",29/12/2022,Positive
"IHSG Lanjut Merah, Saham Emiten Low Tuck Kwong BYAN Ambrol [URL]","('BYAN',)",29/12/2022,Negative
IHSG terkoreksi dari efek ARB saham BYAN (take profit di Rp 24.000) &amp isu perubahan aturan ARA &amp ARB. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],"('BYAN',)",28/12/2022,Negative
"Walau manufer [HASHTAG] sudah terbaca (potensi koreksi), sayangnya melesetnya prediksi [HASHTAG] atas penundaan penguatan saham market leader terutama di [HASHTAG] dan [HASHTAG] yg malah koreksi membuat kenaikan kemarin yg dikontribusi oleh [HASHTAG] menjadi sia-sia dgn kembalinya Idx Ke 6850. [URL]",(),28/12/2022,Negative
[USERNAME] [USERNAME] coal ke bssr apa byan bang?,(),28/12/2022,Neutral
"IHSG Ditutup Melemah, Saham Orang Terkaya RI BYAN Amblas [URL]","('BYAN',)",28/12/2022,Negative
"Saham Bayan (BYAN) ARB, Market Cap Tetap Kokoh Diurutan 2 dan Low Tuck Kwong masih Terkaya [URL]","('BYAN',)",28/12/2022,Negative
"IHSG Ditutup Melemah, Saham Orang Terkaya RI BYAN Amblas [URL]","('BYAN',)",28/12/2022,Negative
"Saham Bayan (BYAN) Diobral Rp 13.000, Reli Kenaikan Harga Terhenti [URL]","('BYAN',)",28/12/2022,Negative
"[USERNAME] gegara $GOTO , big 20 di IDX / BEI, terlalu sering ARB 8 bulan terakhir, sampai IDX harus bikin edaran gini. sebegitu besar privilege $GOTO dikasih regulasi macem2, dari pihak manapun $BYAN tambal berdarah-darahnya BEI / IDX karena $GOTO [URL]","('GOTO', 'GOTO', 'BYAN', 'GOTO')",28/12/2022,Negative
"[USERNAME] [USERNAME] gegara $GOTO , big 20 IDX / BEI, terlalu sering ARB 8 bulan terakhir, sampai IDX harus bikin edaran gini. sebegitu besar privilege $GOTO dikasih regulasi macem2 dari pihak manapun $BYAN menambal berdarah-darahnya BEI / IDX karena $GOTO [URL]","('GOTO', 'GOTO', 'BYAN', 'GOTO')",28/12/2022,Negative
[USERNAME] $BYAN tambal berdarah2nya BEI / IDX karena $GOTO gatau kalau 2023 harga komoditas tambang fluktuatif terlalu radikal (*terlalu sering ARB). 2022 memang apes Tech. 17 investor crypto terbesar dunia kehilangan $ 116 Billion. gatau kalau NKRI [URL],"('BYAN', 'GOTO')",28/12/2022,Negative
[USERNAME] Byan lagi naik karena ownernya naik peringkat jd org terkaya nomer 1 jg. Klo skng beli BYAN siap2 CL aja klo merah ÅEÅE§£ siapin mental,"('BYAN',)",28/12/2022,Negative
"[USERNAME] Keduanya sama2 bagus fundamentalnya. Klo yakin fundamentalnya, yey, gas beli skrg. Tapi klo teknikalnya, kayaknya lebih bagus nunggu ada tanda2 mulai uptrend dari BUMI. Klo BYAN agak ngeri teknikalnya untuk masuk dalam waktu dekat.","('BUMI', 'BYAN')",28/12/2022,Negative
"[USERNAME] BUMI masih blm ada volume, kalau berani ya BYAN tpi risk di tsnggung sendiri","('BUMI', 'BYAN')",28/12/2022,Negative
[USERNAME] Setiap 1 lembar saham lama akan di pecah 10 lembar saham baru Gatau harga awalnya berapa $BYAN ini,"('BYAN',)",28/12/2022,Neutral
"[USERNAME] Betul, tiap tahun ada aja saham yg yg kyk gini. Dulu $BUMI, tahun kemarin $ARTO, tahun ini $BYAN. Ujungnya sama, investor ritel &amp reksadana yg bakal suffer ÅEÅEÅEÅE","('BUMI', 'ARTO', 'BYAN')",28/12/2022,Negative
"Kalau saya bandar $BYAN : Tunggu $BYAN dimasukkan ke indeks LQ45 / IDX30 Investor ritel: wah saham bagus nih, beli walaupun harga tinggi Manajer investasi: asem terpaksa beli di harga tinggi, acuan gue indeks Setelah itu: distribusi ÅEÅEÅEÅE","('BYAN', 'BYAN')",28/12/2022,Negative
"Saham Bayan (BYAN) Lagi-lagi Ngacir, Market Cap Kokoh Kejar BBCA [URL]","('BYAN', 'BBCA')",28/12/2022,Positive
"[HASHTAG] [HASHTAG] 23.400 sudah menyalip [HASHTAG] dan berada di [HASHTAG], untuk capai no 1 atau salip [HASHTAG], harga saham BYAN harus di 31800 atau +35% [URL]","('BYAN',)",28/12/2022,Positive
"Selain Cetak Orang Kaya Nomor Satu, Saham Bayan (BYAN) Cetak Beberapa Sejarah Baru Ini [URL]","('BYAN',)",28/12/2022,Positive
"[POPULER MONEY] Cek Harga dan Cara Beli Kereta Panoramic Jakarta-Jogja PP | Saham BYAN Sentuh All Time High"", Low Tuck Kwong Makin Kaya [URL]","('BYAN',)",27/12/2022,Positive
Kenapa sih ga ada yang ngasih tau 3 bulan yang lalu beli saham BYAN ÅEÅE•π Dah kaya mendadak gue kalo punya BYAN 3 bulan yang lalu dengan harga sekarang ÅEÅE•∫,"('BYAN', 'BYAN')",27/12/2022,Positive
"Beli Saham Orang Terkaya RI Follower saya beli saham BYAN (Bayan Resources) di harga Rp 23.000. PBV 21 kali, PER 23 kali. Saya belum hitung intrinsic valuenya. Menurut kamu ini spekulasi atau investasi?","('BYAN',)",27/12/2022,Negative
"Video: Saham Orang Paling Tajir di RI, BYAN Buy or Bye? [URL]","('BYAN',)",27/12/2022,Neutral
[USERNAME] Abis mantau saham byan [URL],(),27/12/2022,Neutral
Saham PT Bayan Resources Tbk (BYAN) melonjak nyaris 800 persen. Kenaikan harga batu bara jadi sumber cuan emiten milik Low Tuck Kwong ini. [HASHTAG] [URL],"('BYAN',)",27/12/2022,Positive
Dewi Kam menjadi wanita terkaya di Indonesia tahun 2022 versi Forbes. Harta kekayaannya melejit berkat saham Bayan Resources (BYAN) yang moncer di tengah krisis energi global. [URL],"('BYAN',)",27/12/2022,Positive
[USERNAME] Saat saham kyk $GOTO &amp $BYAN punya bobot besar di bursa maka patokan belanja bukan di IHSG,"('GOTO', 'BYAN')",27/12/2022,Neutral
Ada yg beli saham BYAN?,"('BYAN',)",27/12/2022,Neutral
"IHSG Hijau Tembus 6.900, Saham Low Tuck Kwong BYAN Melesat Lagi [URL]","('BYAN',)",27/12/2022,Positive
"Apabila sampai akhir tahun, IHSG ÅEÄÅEhanyaÅEÄÅE naik krn BYAN, maka seperti mengulang kejadian 2021 dimana yg menggerakkan pasar adalah saham digital 2021, ARTO saham digital terbesar ditambah saham digital lain membuat IHSG naik 10%, tapi IDX30 malah minus 1%, banyak yg underperform","('BYAN', 'ARTO')",27/12/2022,Negative
Pemegang saham yang terlalu sedikit menjadikan sahamnya kurang aktif walaupun free floatnya sampai 20%++ Akibatnya tidak banyak investor yg memiliki saham ini termasuk institusi dan reksa dana Ketika IHSG rally krn BYAN bisa jadi kinerja institusi dan reksa dana kalah dgn IHSG,"('BYAN',)",27/12/2022,Neutral
"Untuk saham dengan kontribusi dan market caps sebesar ini, idealnya dimiliki oleh banyak investor Investor BYAN hanya 1045, itupun mungkin beberapa ratus karyawan dan manajemen sendiri Berapa definisi ÅEÄÅEbanyakÅEÄÅE? belum ada rule of thumbnya. Banyak jg belum tentu harga akan naik [URL]","('BYAN',)",27/12/2022,Neutral
Berapa % kontribusi BYAN ke IHSG? Dgn menggunakan Free Float Adjusted Market Caps-FFAMC Saham publik - kepemilkan direksi dan komisaris (non 5%) 29.07% - 6.02% 23.05% FFAMC = 23.05% x 780 T = Rp 179.8 T [URL],"('BYAN',)",27/12/2022,Neutral
"ADMR ÅEÄÅEhanyaÅEÄÅE sekitar Rp 68 Triliun, sementara BYAN pada harga 22.900 sekitar Rp 780 T Fyi, angka ini mengubah peta top 5 saham dgn Market Caps terbesar Dengan harga 27 Des 22, top 5 sebagai berikut BBCA 1060 T BYAN 780 T BBRI 738 T BMRI 464 T TLKM 377 T ASII geser ke no 6","('ADMR', 'BYAN', 'BBCA', 'BYAN', 'BBRI', 'BMRI', 'TLKM', 'ASII')",27/12/2022,Neutral
"Orang Terkaya RI Low Tuck Kwong Lepas Saham BYAN Senilai Rp 1,04 Miliar [URL]","('BYAN',)",27/12/2022,Negative
Low Tuck Kwong mengumumkan aksi jual saham PT Bayan Resources Tbk (BYAN) sebanyak 80 ribu lembar. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],"('BYAN',)",27/12/2022,Negative
"Jual Saham BYAN Rp 1,04 M, Low Tuck Kwong Cari Uang Jajan? [URL]","('BYAN',)",27/12/2022,Negative
"IHSG menguat 57 point di 6,893, LQ45 +3 point, berkat Saham BYAN GOTO. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN', 'GOTO')",27/12/2022,Positive
Low Tuck Kwong Jual 80.000 Saham BYAN di Bawah Harga Pasar [URL],"('BYAN',)",27/12/2022,Negative
[USERNAME] mengakhiri 2022 dengan saham $goto all time low dan saham $byan all time high adalah versi nature is healing buat $ihsg,(),27/12/2022,Neutral
"UPDATE NEWS - Kekayaan Low Tuck Kwong Tambah Rp40 Triliun Dalam Sehari, Saham BYAN All Time High"" [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BYAN',)",27/12/2022,Positive
IHSG ÅEÅEÅEÅEÅEÅEÅEÅEÅE IHSB ÅEÅEÅEÅEÅEÅEÅEÅEÅE Indeks Harga Saham BYAN Makasih yah BYAN udah nge gendong IHSG dimenit-menit terakhir. Byan? mBappe? Sama2 nge gendong timnya tahun ini.,"('BYAN', 'BYAN')",27/12/2022,Positive
